date_time,bus_number,Bus rating,Weather,bus_type,longitude,latitude,Hours,Minitues,Seconds
2/18/2020 12:04,NC - 5210,4.5,32,Normal,8.3590491,80.513081,12,4,4
2/18/2020 12:04,NC - 5210,4.5,32,Normal,8.3590484,80.5130795,12,4,15
2/18/2020 12:04,NC - 5210,4.5,32,Normal,8.3590496,80.5130801,12,4,25
2/18/2020 12:04,NC - 5210,4.5,32,Normal,8.3590502,80.5130812,12,4,35
2/18/2020 12:04,NC - 5210,4.5,32,Normal,8.3590498,80.513082,12,4,45
2/18/2020 12:04,NC - 5210,4.5,32,Normal,8.3590493,80.5130822,12,4,55
2/18/2020 12:05,NC - 5210,4.5,32,Normal,8.3590477,80.5130818,12,5,5
2/18/2020 12:05,NC - 5210,4.5,32,Normal,8.3589401,80.5130642,12,5,15
2/18/2020 12:05,NC - 5210,4.5,32,Normal,8.3588051,80.5130721,12,5,24
2/18/2020 12:05,NC - 5210,4.5,32,Normal,8.3586682,80.5129318,12,5,36
2/18/2020 12:05,NC - 5210,4.5,32,Normal,8.3585421,80.5124625,12,5,46
2/18/2020 12:05,NC - 5210,4.5,32,Normal,8.3583876,80.5117545,12,5,56
2/18/2020 12:06,NC - 5210,4.5,32,Normal,8.3583008,80.5112515,12,6,5
2/18/2020 12:06,NC - 5210,4.5,32,Normal,8.3581284,80.5105421,12,6,16
2/18/2020 12:06,NC - 5210,4.5,32,Normal,8.3579433,80.5097983,12,6,28
2/18/2020 12:06,NC - 5210,4.5,32,Normal,8.3579352,80.5097256,12,6,35
2/18/2020 12:06,NC - 5210,4.5,32,Normal,8.3579123,80.5095722,12,6,46
2/18/2020 12:06,NC - 5210,4.5,32,Normal,8.3578669,80.5093629,12,6,58
2/18/2020 12:07,NC - 5210,4.5,32,Normal,8.3578725,80.5093145,12,7,6
2/18/2020 12:07,NC - 5210,4.5,32,Normal,8.3579158,80.509365,12,7,16
2/18/2020 12:07,NC - 5210,4.5,32,Normal,8.3579354,80.5094014,12,7,27
2/18/2020 12:07,NC - 5210,4.5,32,Normal,8.3579349,80.5093935,12,7,34
2/18/2020 12:07,NC - 5210,4.5,32,Normal,8.357949,80.5094543,12,7,46
2/18/2020 12:07,NC - 5210,4.5,32,Normal,8.3579603,80.5095059,12,7,57
2/18/2020 12:08,NC - 5210,4.5,32,Normal,8.3579649,80.5095725,12,8,5
2/18/2020 12:08,NC - 5210,4.5,32,Normal,8.3579707,80.5096019,12,8,16
2/18/2020 12:08,NC - 5210,4.5,32,Normal,8.3579702,80.5096082,12,8,27
2/18/2020 12:08,NC - 5210,4.5,32,Normal,8.3579635,80.5095875,12,8,36
2/18/2020 12:08,NC - 5210,4.5,32,Normal,8.3579336,80.5086162,12,8,45
2/18/2020 12:08,NC - 5210,4.5,32,Normal,8.3581016,80.505602,12,8,59
2/18/2020 12:09,NC - 5210,4.5,32,Normal,8.3581999,80.504251,12,9,6
2/18/2020 12:09,NC - 5210,4.5,32,Normal,8.3581223,80.5035474,12,9,15
2/18/2020 12:09,NC - 5210,4.5,32,Normal,8.3580219,80.5028643,12,9,26
2/18/2020 12:09,NC - 5210,4.5,32,Normal,8.3580617,80.5036724,12,9,37
2/18/2020 12:09,NC - 5210,4.5,32,Normal,8.3580698,80.5035911,12,9,45
2/18/2020 12:09,NC - 5210,4.5,32,Normal,8.3579828,80.5027021,12,9,58
2/18/2020 12:10,NC - 5210,4.5,32,Normal,8.3578985,80.502329,12,10,12
2/18/2020 12:10,NC - 5210,4.5,32,Normal,8.3579065,80.5025761,12,10,26
2/18/2020 12:10,NC - 5210,4.5,32,Normal,8.3579118,80.5026396,12,10,37
2/18/2020 12:10,NC - 5210,4.5,32,Normal,8.3579233,80.5026774,12,10,48
2/18/2020 12:10,NC - 5210,4.5,32,Normal,8.3579311,80.5026272,12,10,55
2/18/2020 12:11,NC - 5210,4.5,32,Normal,8.3579272,80.5025958,12,11,6
2/18/2020 12:11,NC - 5210,4.5,32,Normal,8.357927,80.5025795,12,11,16
2/18/2020 12:11,NC - 5210,4.5,32,Normal,8.3579285,80.5025836,12,11,27
2/18/2020 12:11,NC - 5210,4.5,32,Normal,8.3578812,80.5020901,12,11,37
2/18/2020 12:11,NC - 5210,4.5,32,Normal,8.35764,80.5010102,12,11,47
2/18/2020 12:11,NC - 5210,4.5,32,Normal,8.3574196,80.4999461,12,11,57
2/18/2020 12:12,NC - 5210,4.5,32,Normal,8.3573226,80.4987254,12,12,7
2/18/2020 12:12,NC - 5210,4.5,32,Normal,8.3573721,80.4971923,12,12,18
2/18/2020 12:12,NC - 5210,4.5,32,Normal,8.3575115,80.4966741,12,12,29
2/18/2020 12:12,NC - 5210,4.5,32,Normal,8.3574281,80.4967354,12,12,38
2/18/2020 12:12,NC - 5210,4.5,32,Normal,8.3572325,80.4957267,12,12,49
2/18/2020 12:12,NC - 5210,4.5,32,Normal,8.356983,80.4945314,12,12,58
2/18/2020 12:13,NC - 5210,4.5,32,Normal,8.3565679,80.4931765,12,13,6
2/18/2020 12:13,NC - 5210,4.5,32,Normal,8.3560899,80.4913143,12,13,19
2/18/2020 12:13,NC - 5210,4.5,32,Normal,8.3559765,80.4908341,12,13,26
2/18/2020 12:13,NC - 5210,4.5,32,Normal,8.3558679,80.4906605,12,13,36
2/18/2020 12:13,NC - 5210,4.5,32,Normal,8.3558906,80.4897806,12,13,48
2/18/2020 12:13,NC - 5210,4.5,32,Normal,8.3560546,80.4886972,12,13,58
2/18/2020 12:14,NC - 5210,4.5,32,Normal,8.3562176,80.4877111,12,14,5
2/18/2020 12:14,NC - 5210,4.5,32,Normal,8.3563854,80.4862442,12,14,17
2/18/2020 12:14,NC - 5210,4.5,32,Normal,8.3562238,80.4845607,12,14,27
2/18/2020 12:14,NC - 5210,4.5,32,Normal,8.3557832,80.4831118,12,14,35
2/18/2020 12:14,NC - 5210,4.5,32,Normal,8.3554123,80.480774,12,14,49
2/18/2020 12:14,NC - 5210,4.5,32,Normal,8.3553466,80.4795886,12,14,56
2/18/2020 12:15,NC - 5210,4.5,32,Normal,8.3552955,80.4780017,12,15,6
2/18/2020 12:15,NC - 5210,4.5,32,Normal,8.3551017,80.4762373,12,15,17
2/18/2020 12:15,NC - 5210,4.5,32,Normal,8.3550868,80.4757586,12,15,29
2/18/2020 12:15,NC - 5210,4.5,32,Normal,8.3550919,80.4761032,12,15,35
2/18/2020 12:15,NC - 5210,4.5,32,Normal,8.3548792,80.4748682,12,15,49
2/18/2020 12:15,NC - 5210,4.5,32,Normal,8.3547445,80.4742555,12,15,55
2/18/2020 12:16,NC - 5210,4.5,32,Normal,8.3545621,80.4728974,12,16,9
2/18/2020 12:16,NC - 5210,4.5,32,Normal,8.35477,80.4691001,12,16,29
2/18/2020 12:16,NC - 5210,4.5,32,Normal,8.3548358,80.4645332,12,16,56
2/18/2020 12:17,NC - 5210,4.5,32,Normal,8.3547432,80.4636105,12,17,3
2/18/2020 12:17,NC - 5210,4.5,32,Normal,8.3547251,80.4624127,12,17,12
2/18/2020 12:17,NC - 5210,4.5,32,Normal,8.3547639,80.4613217,12,17,21
2/18/2020 12:17,NC - 5210,4.5,32,Normal,8.3548141,80.4602761,12,17,31
2/18/2020 12:17,NC - 5210,4.5,32,Normal,8.3547811,80.4593169,12,17,51
2/18/2020 12:17,NC - 5210,4.5,32,Normal,8.3549008,80.4595685,12,17,57
2/18/2020 12:18,NC - 5210,4.5,32,Normal,8.3549481,80.4587943,12,18,9
2/18/2020 12:18,NC - 5210,4.5,32,Normal,8.3549024,80.4577985,12,18,15
2/18/2020 12:18,NC - 5210,4.5,32,Normal,8.3549529,80.4541612,12,18,35
2/18/2020 12:18,NC - 5210,4.5,32,Normal,8.3550309,80.4511567,12,18,57
2/18/2020 12:19,NC - 5210,4.5,32,Normal,8.3550011,80.4499655,12,19,4
2/18/2020 12:19,NC - 5210,4.5,32,Normal,8.3550346,80.4493387,12,19,11
2/18/2020 12:19,NC - 5210,4.5,32,Normal,8.3549921,80.4481771,12,19,21
2/18/2020 12:19,NC - 5210,4.5,32,Normal,8.3548708,80.4470501,12,19,31
2/18/2020 12:19,NC - 5210,4.5,32,Normal,8.3546558,80.4455347,12,19,42
2/18/2020 12:19,NC - 5210,4.5,32,Normal,8.3545737,80.444223,12,19,52
2/18/2020 12:20,NC - 5210,4.5,32,Normal,8.3545801,80.4433933,12,20,1
2/18/2020 12:20,NC - 5210,4.5,32,Normal,8.3545633,80.4427722,12,20,11
2/18/2020 12:20,NC - 5210,4.5,32,Normal,8.3544998,80.4419024,12,20,23
2/18/2020 12:20,NC - 5210,4.5,32,Normal,8.3544526,80.4417748,12,20,30
2/18/2020 12:20,NC - 5210,4.5,32,Normal,8.3544324,80.4416244,12,20,42
2/18/2020 12:20,NC - 5210,4.5,32,Normal,8.3545024,80.4412261,12,20,52
2/18/2020 12:21,NC - 5210,4.5,32,Normal,8.3545281,80.4402684,12,21,3
2/18/2020 12:21,NC - 5210,4.5,32,Normal,8.3543621,80.4386559,12,21,11
2/18/2020 12:21,NC - 5210,4.5,32,Normal,8.3542736,80.4370663,12,21,22
2/18/2020 12:21,NC - 5210,4.5,32,Normal,8.3540825,80.4358128,12,21,31
2/18/2020 12:21,NC - 5210,4.5,32,Normal,8.3540027,80.4344988,12,21,42
2/18/2020 12:21,NC - 5210,4.5,32,Normal,8.3540128,80.4332984,12,21,52
2/18/2020 12:22,NC - 5210,4.5,32,Normal,8.3539403,80.4321722,12,22,2
2/18/2020 12:22,NC - 5210,4.5,32,Normal,8.3538123,80.4312468,12,22,12
2/18/2020 12:22,NC - 5210,4.5,32,Normal,8.3537304,80.4305241,12,22,22
2/18/2020 12:22,NC - 5210,4.5,32,Normal,8.3537901,80.4299843,12,22,33
2/18/2020 12:22,NC - 5210,4.5,32,Normal,8.35415,80.4291571,12,22,41
2/18/2020 12:22,NC - 5210,4.5,32,Normal,8.3544442,80.4278843,12,22,51
2/18/2020 12:23,NC - 5210,4.5,32,Normal,8.3551326,80.4261804,12,23,2
2/18/2020 12:23,NC - 5210,4.5,32,Normal,8.3553172,80.4248811,12,23,11
2/18/2020 12:23,NC - 5210,4.5,32,Normal,8.355561,80.4236196,12,23,21
2/18/2020 12:23,NC - 5210,4.5,32,Normal,8.3559507,80.4226268,12,23,32
2/18/2020 12:23,NC - 5210,4.5,32,Normal,8.3564423,80.4216952,12,23,47
2/18/2020 12:24,NC - 5210,4.5,32,Normal,8.3565092,80.4204737,12,24,2
2/18/2020 12:24,NC - 5210,4.5,32,Normal,8.3563322,80.4200249,12,24,12
2/18/2020 12:24,NC - 5210,4.5,32,Normal,8.3562397,80.419643,12,24,22
2/18/2020 12:24,NC - 5210,4.5,32,Normal,8.3561705,80.4192524,12,24,32
2/18/2020 12:24,NC - 5210,4.5,32,Normal,8.3560472,80.418608,12,24,43
2/18/2020 12:24,NC - 5210,4.5,32,Normal,8.3559196,80.4182095,12,24,51
2/18/2020 12:25,NC - 5210,4.5,32,Normal,8.3557165,80.4179859,12,25,0
2/18/2020 12:25,NC - 5210,4.5,32,Normal,8.3552851,80.4178099,12,25,11
2/18/2020 12:25,NC - 5210,4.5,32,Normal,8.354651,80.4176923,12,25,21
2/18/2020 12:25,NC - 5210,4.5,32,Normal,8.3540441,80.4174942,12,25,31
2/18/2020 12:25,NC - 5210,4.5,32,Normal,8.3534011,80.4172912,12,25,41
2/18/2020 12:25,NC - 5210,4.5,32,Normal,8.3528667,80.4170341,12,25,50
2/18/2020 12:26,NC - 5210,4.5,32,Normal,8.3522687,80.4166531,12,26,1
2/18/2020 12:26,NC - 5210,4.5,32,Normal,8.3517104,80.4161502,12,26,11
2/18/2020 12:26,NC - 5210,4.5,32,Normal,8.3510818,80.4155998,12,26,21
2/18/2020 12:26,NC - 5210,4.5,32,Normal,8.3502893,80.4145596,12,26,33
2/18/2020 12:26,NC - 5210,4.5,32,Normal,8.3500062,80.4139626,12,26,39
2/18/2020 12:26,NC - 5210,4.5,32,Normal,8.3497188,80.4133446,12,26,50
2/18/2020 12:27,NC - 5210,4.5,32,Normal,8.3493651,80.4128678,12,27,0
2/18/2020 12:27,NC - 5210,4.5,32,Normal,8.3487978,80.4122996,12,27,10
2/18/2020 12:27,NC - 5210,4.5,32,Normal,8.3477894,80.4118928,12,27,22
2/18/2020 12:27,NC - 5210,4.5,32,Normal,8.3467318,80.4123035,12,27,30
2/18/2020 12:27,NC - 5210,4.5,32,Normal,8.345323,80.4123193,12,27,41
2/18/2020 12:27,NC - 5210,4.5,32,Normal,8.3440561,80.412278,12,27,51
2/18/2020 12:28,NC - 5210,4.5,32,Normal,8.3429293,80.4122755,12,28,1
2/18/2020 12:28,NC - 5210,4.5,32,Normal,8.3420348,80.4123448,12,28,13
2/18/2020 12:28,NC - 5210,4.5,32,Normal,8.3419894,80.4123909,12,28,23
2/18/2020 12:28,NC - 5210,4.5,32,Normal,8.342318,80.4121475,12,28,29
2/18/2020 12:28,NC - 5210,4.5,32,Normal,8.3421456,80.4118573,12,28,42
2/18/2020 12:28,NC - 5210,4.5,32,Normal,8.341595,80.4116977,12,28,51
2/18/2020 12:29,NC - 5210,4.5,32,Normal,8.3409359,80.4116305,12,29,1
2/18/2020 12:29,NC - 5210,4.5,32,Normal,8.340607,80.4116587,12,29,10
2/18/2020 12:29,NC - 5210,4.5,32,Normal,8.340585,80.4116264,12,29,21
2/18/2020 12:29,NC - 5210,4.5,32,Normal,8.3403371,80.4115307,12,29,31
2/18/2020 12:29,NC - 5210,4.5,32,Normal,8.3393841,80.4115385,12,29,41
2/18/2020 12:29,NC - 5210,4.5,32,Normal,8.3383322,80.4115545,12,29,50
2/18/2020 12:30,NC - 5210,4.5,32,Normal,8.3373703,80.4115462,12,30,1
2/18/2020 12:30,NC - 5210,4.5,32,Normal,8.3370284,80.4115395,12,30,11
2/18/2020 12:30,NC - 5210,4.5,32,Normal,8.3366214,80.4114927,12,30,21
2/18/2020 12:30,NC - 5210,4.5,32,Normal,8.3362198,80.4114391,12,30,31
2/18/2020 12:30,NC - 5210,4.5,32,Normal,8.3359156,80.4113536,12,30,41
2/18/2020 12:30,NC - 5210,4.5,32,Normal,8.3356007,80.4112838,12,30,51
2/18/2020 12:31,NC - 5210,4.5,32,Normal,8.3356932,80.4112746,12,31,0
2/18/2020 12:31,NC - 5210,4.5,32,Normal,8.3353353,80.4110516,12,31,10
2/18/2020 12:31,NC - 5210,4.5,32,Normal,8.3349768,80.4108357,12,31,20
2/18/2020 12:31,NC - 5210,4.5,32,Normal,8.3344063,80.4105066,12,31,31
2/18/2020 12:31,NC - 5210,4.5,32,Normal,8.3339223,80.4103951,12,31,41
2/18/2020 12:31,NC - 5210,4.5,32,Normal,8.3335517,80.4102643,12,31,50
2/18/2020 12:32,NC - 5210,4.5,32,Normal,8.333077,80.4100658,12,32,1
2/18/2020 12:32,NC - 5210,4.5,32,Normal,8.3326023,80.4098417,12,32,10
2/18/2020 12:32,NC - 5210,4.5,32,Normal,8.3320424,80.4095558,12,32,20
2/18/2020 12:32,NC - 5210,4.5,32,Normal,8.3313228,80.4091498,12,32,32
2/18/2020 12:32,NC - 5210,4.5,32,Normal,8.3308285,80.4090228,12,32,42
2/18/2020 12:32,NC - 5210,4.5,32,Normal,8.3306969,80.408952,12,32,51
2/18/2020 12:33,NC - 5210,4.5,32,Normal,8.3305673,80.4088048,12,33,1
2/18/2020 12:33,NC - 5210,4.5,32,Normal,8.3302573,80.408632,12,33,11
2/18/2020 12:33,NC - 5210,4.5,32,Normal,8.3293946,80.4080269,12,33,20
2/18/2020 12:33,NC - 5210,4.5,32,Normal,8.3289265,80.4077559,12,33,31
2/18/2020 12:33,NC - 5210,4.5,32,Normal,8.328604,80.4076233,12,33,40
2/18/2020 12:33,NC - 5210,4.5,32,Normal,8.3281414,80.4073818,12,33,51
2/18/2020 12:34,NC - 5210,4.5,32,Normal,8.3278329,80.4071434,12,34,1
2/18/2020 12:34,NC - 5210,4.5,32,Normal,8.3278256,80.4070162,12,34,11
2/18/2020 12:34,NC - 5210,4.5,32,Normal,8.3274798,80.4063306,12,34,22
2/18/2020 12:34,NC - 5210,4.5,32,Normal,8.3270002,80.406107,12,34,32
2/18/2020 12:34,NC - 5210,4.5,32,Normal,8.3268384,80.4060206,12,34,41
2/18/2020 12:34,NC - 5210,4.5,32,Normal,8.3263987,80.4056844,12,34,50
2/18/2020 12:35,NC - 5210,4.5,32,Normal,8.3257429,80.4052075,12,35,0
2/18/2020 12:35,NC - 5210,4.5,32,Normal,8.3251267,80.4046704,12,35,10
2/18/2020 12:35,NC - 5210,4.5,32,Normal,8.3244775,80.4040607,12,35,20
2/18/2020 12:35,NC - 5210,4.5,32,Normal,8.3238202,80.4036033,12,35,30
2/18/2020 12:35,NC - 5210,4.5,32,Normal,8.3233982,80.4031344,12,35,40
2/18/2020 12:35,NC - 5210,4.5,32,Normal,8.3231743,80.4030291,12,35,51
2/18/2020 12:36,NC - 5210,4.5,32,Normal,8.3231728,80.4028136,12,36,1
2/18/2020 12:36,NC - 5210,4.5,32,Normal,8.3231619,80.4026201,12,36,10
2/18/2020 12:36,NC - 5210,4.5,32,Normal,8.323193,80.4026461,12,36,20
2/18/2020 12:36,NC - 5210,4.5,32,Normal,8.3232218,80.4026741,12,36,31
2/18/2020 12:36,NC - 5210,4.5,32,Normal,8.3232303,80.4026898,12,36,40
2/18/2020 12:36,NC - 5210,4.5,32,Normal,8.3232397,80.4027056,12,36,51
2/18/2020 12:37,NC - 5210,4.5,32,Normal,8.3232439,80.402716,12,37,0
2/18/2020 12:37,NC - 5210,4.5,32,Normal,8.3232529,80.4027324,12,37,11
2/18/2020 12:37,NC - 5210,4.5,32,Normal,8.3232626,80.4027053,12,37,21
2/18/2020 12:37,NC - 5210,4.5,32,Normal,8.3232869,80.4027264,12,37,30
2/18/2020 12:37,NC - 5210,4.5,32,Normal,8.323302,80.4027501,12,37,40
2/18/2020 12:37,NC - 5210,4.5,32,Normal,8.3231461,80.4026752,12,37,50
2/18/2020 12:38,NC - 5210,4.5,32,Normal,8.3230364,80.4025803,12,38,1
2/18/2020 12:38,NC - 5210,4.5,32,Normal,8.323069,80.4026135,12,38,11
2/18/2020 12:38,NC - 5210,4.5,32,Normal,8.3230826,80.4026615,12,38,21
2/18/2020 12:38,NC - 5210,4.5,32,Normal,8.3230324,80.4026499,12,38,31
2/18/2020 12:38,NC - 5210,4.5,32,Normal,8.3230646,80.4026764,12,38,41
2/18/2020 12:38,NC - 5210,4.5,32,Normal,8.3230567,80.4026627,12,38,52
2/18/2020 12:39,NC - 5210,4.5,32,Normal,8.3230468,80.402643,12,39,0
2/18/2020 12:39,NC - 5210,4.5,32,Normal,8.3230388,80.4026298,12,39,11
2/18/2020 12:39,NC - 5210,4.5,32,Normal,8.3230384,80.4026311,12,39,21
2/18/2020 12:39,NC - 5210,4.5,32,Normal,8.3230317,80.4026198,12,39,31
2/18/2020 12:39,NC - 5210,4.5,32,Normal,8.3230297,80.4026217,12,39,40
2/18/2020 12:39,NC - 5210,4.5,32,Normal,8.3230281,80.4026239,12,39,51
2/18/2020 12:40,NC - 5210,4.5,32,Normal,8.3230246,80.4026239,12,40,1
2/18/2020 12:40,NC - 5210,4.5,32,Normal,8.3230204,80.402624,12,40,11
2/18/2020 12:40,NC - 5210,4.5,32,Normal,8.3230194,80.4026297,12,40,22
2/18/2020 12:40,NC - 5210,4.5,32,Normal,8.3230214,80.4026249,12,40,31
2/18/2020 12:40,NC - 5210,4.5,32,Normal,8.3230199,80.4026196,12,40,42
2/18/2020 12:40,NC - 5210,4.5,32,Normal,8.3230129,80.4026097,12,40,52
2/18/2020 12:41,NC - 5210,4.5,32,Normal,8.3230064,80.4025996,12,41,1
2/18/2020 12:41,NC - 5210,4.5,32,Normal,8.3230018,80.4025974,12,41,11
2/18/2020 12:41,NC - 5210,4.5,32,Normal,8.322999,80.4025966,12,41,21
2/18/2020 12:41,NC - 5210,4.5,32,Normal,8.3230005,80.4026025,12,41,31
2/18/2020 12:41,NC - 5210,4.5,32,Normal,8.3230014,80.4026047,12,41,41
2/18/2020 12:41,NC - 5210,4.5,32,Normal,8.3230003,80.4026041,12,41,50
2/18/2020 12:42,NC - 5210,4.5,32,Normal,8.3230016,80.402606,12,42,0
2/18/2020 12:42,NC - 5210,4.5,32,Normal,8.3230024,80.4026077,12,42,11
2/18/2020 12:42,NC - 5210,4.5,32,Normal,8.3229944,80.4025954,12,42,22
2/18/2020 12:42,NC - 5210,4.5,32,Normal,8.3229986,80.4025982,12,42,31
2/18/2020 12:42,NC - 5210,4.5,32,Normal,8.3229975,80.4026016,12,42,41
2/18/2020 12:42,NC - 5210,4.5,32,Normal,8.3229949,80.4026017,12,42,51
2/18/2020 12:43,NC - 5210,4.5,32,Normal,8.3229925,80.4025987,12,43,0
2/18/2020 12:43,NC - 5210,4.5,32,Normal,8.3229916,80.4025985,12,43,10
2/18/2020 12:43,NC - 5210,4.5,32,Normal,8.3229879,80.4025958,12,43,21
2/18/2020 12:43,NC - 5210,4.5,32,Normal,8.3229881,80.4025985,12,43,30
2/18/2020 12:43,NC - 5210,4.5,32,Normal,8.3229867,80.4025983,12,43,41
2/18/2020 12:43,NC - 5210,4.5,32,Normal,8.3229839,80.4025971,12,43,51
2/18/2020 12:44,NC - 5210,4.5,32,Normal,8.3229825,80.4025958,12,44,1
2/18/2020 12:44,NC - 5210,4.5,32,Normal,8.3229795,80.4025933,12,44,11
2/18/2020 12:44,NC - 5210,4.5,32,Normal,8.322977,80.4025907,12,44,21
2/18/2020 12:44,NC - 5210,4.5,32,Normal,8.3229771,80.4025917,12,44,32
2/18/2020 12:44,NC - 5210,4.5,32,Normal,8.3229782,80.4025955,12,44,42
2/18/2020 12:44,NC - 5210,4.5,32,Normal,8.3229781,80.4025962,12,44,52
2/18/2020 12:45,NC - 5210,4.5,32,Normal,8.3229783,80.4025977,12,45,1
2/18/2020 12:45,NC - 5210,4.5,32,Normal,8.3229764,80.402595,12,45,13
2/18/2020 12:45,NC - 5210,4.5,32,Normal,8.3229738,80.4025936,12,45,22
2/18/2020 12:45,NC - 5210,4.5,32,Normal,8.3229751,80.4025967,12,45,32
2/18/2020 12:45,NC - 5210,4.5,32,Normal,8.3229751,80.4025987,12,45,41
2/18/2020 12:45,NC - 5210,4.5,32,Normal,8.3229734,80.4025986,12,45,51
2/18/2020 12:46,NC - 5210,4.5,32,Normal,8.3229721,80.4025993,12,46,2
2/18/2020 12:46,NC - 5210,4.5,32,Normal,8.3229716,80.4026,12,46,12
2/18/2020 12:46,NC - 5210,4.5,32,Normal,8.3229707,80.4025976,12,46,22
2/18/2020 12:46,NC - 5210,4.5,32,Normal,8.3229694,80.402595,12,46,31
2/18/2020 12:46,NC - 5210,4.5,32,Normal,8.322969,80.4025951,12,46,42
2/18/2020 12:46,NC - 5210,4.5,32,Normal,8.3229693,80.402596,12,46,51
2/18/2020 12:47,NC - 5210,4.5,32,Normal,8.3229691,80.402595,12,47,2
2/18/2020 12:47,NC - 5210,4.5,32,Normal,8.3229685,80.4025942,12,47,13
2/18/2020 12:47,NC - 5210,4.5,32,Normal,8.3229686,80.4025957,12,47,22
2/18/2020 12:47,NC - 5210,4.5,32,Normal,8.3229711,80.4025995,12,47,31
2/18/2020 12:47,NC - 5210,4.5,32,Normal,8.3229702,80.4025999,12,47,41
2/18/2020 12:47,NC - 5210,4.5,32,Normal,8.3229691,80.4025997,12,47,51
2/18/2020 12:48,NC - 5210,4.5,32,Normal,8.322968,80.4025986,12,48,1
2/18/2020 12:48,NC - 5210,4.5,32,Normal,8.322968,80.4025999,12,48,13
2/18/2020 12:48,NC - 5210,4.5,32,Normal,8.322968,80.4026003,12,48,21
2/18/2020 12:48,NC - 5210,4.5,32,Normal,8.3229673,80.4025984,12,48,31
2/18/2020 12:48,NC - 5210,4.5,32,Normal,8.3229657,80.4025941,12,48,44
2/18/2020 12:48,NC - 5210,4.5,32,Normal,8.3229665,80.4025947,12,48,50
2/18/2020 12:49,NC - 5210,4.5,32,Normal,8.3229649,80.4025927,12,49,1
2/18/2020 12:49,NC - 5210,4.5,32,Normal,8.3229642,80.4025915,12,49,11
2/18/2020 12:49,NC - 5210,4.5,32,Normal,8.3229635,80.4025906,12,49,21
2/18/2020 12:49,NC - 5210,4.5,32,Normal,8.3229634,80.4025914,12,49,31
2/18/2020 12:49,NC - 5210,4.5,32,Normal,8.322963,80.4025914,12,49,41
2/18/2020 12:49,NC - 5210,4.5,32,Normal,8.3229615,80.4025899,12,49,52
2/18/2020 12:50,NC - 5210,4.5,32,Normal,8.3229597,80.4025868,12,50,3
2/18/2020 12:50,NC - 5210,4.5,32,Normal,8.3229592,80.4025862,12,50,11
2/18/2020 12:50,NC - 5210,4.5,32,Normal,8.322959,80.402586,12,50,22
2/18/2020 12:50,NC - 5210,4.5,32,Normal,8.3229586,80.4025862,12,50,32
2/18/2020 12:50,NC - 5210,4.5,32,Normal,8.3229576,80.4025855,12,50,41
2/18/2020 12:50,NC - 5210,4.5,32,Normal,8.3229564,80.4025846,12,50,51
2/18/2020 12:51,NC - 5210,4.5,32,Normal,8.3229556,80.4025842,12,51,1
2/18/2020 12:51,NC - 5210,4.5,32,Normal,8.3229546,80.4025836,12,51,12
2/18/2020 12:51,NC - 5210,4.5,32,Normal,8.3229556,80.4025856,12,51,22
2/18/2020 12:51,NC - 5210,4.5,32,Normal,8.3229562,80.402587,12,51,31
2/18/2020 12:51,NC - 5210,4.5,32,Normal,8.3229561,80.4025875,12,51,41
2/18/2020 12:51,NC - 5210,4.5,32,Normal,8.3229556,80.4025876,12,51,52
2/18/2020 12:52,NC - 5210,4.5,32,Normal,8.3229552,80.4025875,12,52,2
2/18/2020 12:52,NC - 5210,4.5,32,Normal,8.3229554,80.4025883,12,52,13
2/18/2020 12:52,NC - 5210,4.5,32,Normal,8.3229557,80.4025889,12,52,21
2/18/2020 12:52,NC - 5210,4.5,32,Normal,8.3229558,80.4025897,12,52,32
2/18/2020 12:52,NC - 5210,4.5,32,Normal,8.3229554,80.40259,12,52,41
2/18/2020 12:52,NC - 5210,4.5,32,Normal,8.3229535,80.4025883,12,52,52
2/18/2020 12:53,NC - 5210,4.5,32,Normal,8.3229532,80.4025884,12,53,1
2/18/2020 12:53,NC - 5210,4.5,32,Normal,8.3229534,80.4025888,12,53,11
2/18/2020 12:53,NC - 5210,4.5,32,Normal,8.3229538,80.4025897,12,53,21
2/18/2020 12:53,NC - 5210,4.5,32,Normal,8.3229543,80.4025907,12,53,31
2/18/2020 12:53,NC - 5210,4.5,32,Normal,8.3229543,80.4025913,12,53,41
2/18/2020 12:53,NC - 5210,4.5,32,Normal,8.3229534,80.4025911,12,53,50
2/18/2020 12:54,NC - 5210,4.5,32,Normal,8.3229534,80.4025917,12,54,0
2/18/2020 12:54,NC - 5210,4.5,32,Normal,8.3229528,80.4025912,12,54,10
2/18/2020 12:54,NC - 5210,4.5,32,Normal,8.3229531,80.402592,12,54,20
2/18/2020 12:54,NC - 5210,4.5,32,Normal,8.3229539,80.4025935,12,54,31
2/18/2020 12:54,NC - 5210,4.5,32,Normal,8.3229533,80.4025932,12,54,41
2/18/2020 12:54,NC - 5210,4.5,32,Normal,8.3229534,80.4025935,12,54,50
2/18/2020 12:55,NC - 5210,4.5,32,Normal,8.3229533,80.4025936,12,55,1
2/18/2020 12:55,NC - 5210,4.5,32,Normal,8.3229547,80.4025957,12,55,11
2/18/2020 12:55,NC - 5210,4.5,32,Normal,8.322954,80.4025953,12,55,20
2/18/2020 12:55,NC - 5210,4.5,32,Normal,8.3229545,80.4025963,12,55,30
2/18/2020 12:55,NC - 5210,4.5,32,Normal,8.3229543,80.4025964,12,55,41
